model,drug,input_type,split,auc,fpr,tpr
rf,rifampicin,snp_pan,val,0.8819727891156462,0.0,0.0
rf,rifampicin,snp_pan,val,0.8819727891156462,0.0,0.02857142857142857
rf,rifampicin,snp_pan,val,0.8819727891156462,0.0,0.22857142857142856
rf,rifampicin,snp_pan,val,0.8819727891156462,0.011904761904761904,0.22857142857142856
rf,rifampicin,snp_pan,val,0.8819727891156462,0.011904761904761904,0.2571428571428571
rf,rifampicin,snp_pan,val,0.8819727891156462,0.023809523809523808,0.2571428571428571
rf,rifampicin,snp_pan,val,0.8819727891156462,0.023809523809523808,0.5142857142857142
rf,rifampicin,snp_pan,val,0.8819727891156462,0.03571428571428571,0.5142857142857142
rf,rifampicin,snp_pan,val,0.8819727891156462,0.03571428571428571,0.6
rf,rifampicin,snp_pan,val,0.8819727891156462,0.047619047619047616,0.6
rf,rifampicin,snp_pan,val,0.8819727891156462,0.047619047619047616,0.6857142857142857
rf,rifampicin,snp_pan,val,0.8819727891156462,0.07142857142857142,0.6857142857142857
rf,rifampicin,snp_pan,val,0.8819727891156462,0.07142857142857142,0.7142857142857143
rf,rifampicin,snp_pan,val,0.8819727891156462,0.10714285714285714,0.7142857142857143
rf,rifampicin,snp_pan,val,0.8819727891156462,0.10714285714285714,0.7714285714285715
rf,rifampicin,snp_pan,val,0.8819727891156462,0.17857142857142858,0.7714285714285715
rf,rifampicin,snp_pan,val,0.8819727891156462,0.17857142857142858,0.8
rf,rifampicin,snp_pan,val,0.8819727891156462,0.2261904761904762,0.8
rf,rifampicin,snp_pan,val,0.8819727891156462,0.2261904761904762,0.8285714285714286
rf,rifampicin,snp_pan,val,0.8819727891156462,0.23809523809523808,0.8285714285714286
rf,rifampicin,snp_pan,val,0.8819727891156462,0.23809523809523808,0.8571428571428571
rf,rifampicin,snp_pan,val,0.8819727891156462,0.3333333333333333,0.8571428571428571
rf,rifampicin,snp_pan,val,0.8819727891156462,0.3333333333333333,0.8857142857142857
rf,rifampicin,snp_pan,val,0.8819727891156462,0.5,0.8857142857142857
rf,rifampicin,snp_pan,val,0.8819727891156462,0.5,0.9142857142857143
rf,rifampicin,snp_pan,val,0.8819727891156462,0.5119047619047619,0.9142857142857143
rf,rifampicin,snp_pan,val,0.8819727891156462,0.5119047619047619,0.9428571428571428
rf,rifampicin,snp_pan,val,0.8819727891156462,0.6666666666666666,0.9428571428571428
rf,rifampicin,snp_pan,val,0.8819727891156462,0.6666666666666666,0.9714285714285714
rf,rifampicin,snp_pan,val,0.8819727891156462,0.7142857142857143,0.9714285714285714
rf,rifampicin,snp_pan,val,0.8819727891156462,0.7142857142857143,1.0
rf,rifampicin,snp_pan,val,0.8819727891156462,1.0,1.0
rf,rifampicin,snp_pan,test,0.8544537815126051,0.0,0.0
rf,rifampicin,snp_pan,test,0.8544537815126051,0.0,0.02857142857142857
rf,rifampicin,snp_pan,test,0.8544537815126051,0.0,0.05714285714285714
rf,rifampicin,snp_pan,test,0.8544537815126051,0.011764705882352941,0.05714285714285714
rf,rifampicin,snp_pan,test,0.8544537815126051,0.011764705882352941,0.2
rf,rifampicin,snp_pan,test,0.8544537815126051,0.023529411764705882,0.2
rf,rifampicin,snp_pan,test,0.8544537815126051,0.023529411764705882,0.22857142857142856
rf,rifampicin,snp_pan,test,0.8544537815126051,0.03529411764705882,0.22857142857142856
rf,rifampicin,snp_pan,test,0.8544537815126051,0.03529411764705882,0.2857142857142857
rf,rifampicin,snp_pan,test,0.8544537815126051,0.047058823529411764,0.2857142857142857
rf,rifampicin,snp_pan,test,0.8544537815126051,0.047058823529411764,0.3142857142857143
rf,rifampicin,snp_pan,test,0.8544537815126051,0.08235294117647059,0.3142857142857143
rf,rifampicin,snp_pan,test,0.8544537815126051,0.08235294117647059,0.34285714285714286
rf,rifampicin,snp_pan,test,0.8544537815126051,0.09411764705882353,0.34285714285714286
rf,rifampicin,snp_pan,test,0.8544537815126051,0.09411764705882353,0.45714285714285713
rf,rifampicin,snp_pan,test,0.8544537815126051,0.10588235294117647,0.45714285714285713
rf,rifampicin,snp_pan,test,0.8544537815126051,0.10588235294117647,0.5428571428571428
rf,rifampicin,snp_pan,test,0.8544537815126051,0.12941176470588237,0.5428571428571428
rf,rifampicin,snp_pan,test,0.8544537815126051,0.12941176470588237,0.5714285714285714
rf,rifampicin,snp_pan,test,0.8544537815126051,0.1411764705882353,0.5714285714285714
rf,rifampicin,snp_pan,test,0.8544537815126051,0.1411764705882353,0.7428571428571429
rf,rifampicin,snp_pan,test,0.8544537815126051,0.15294117647058825,0.7428571428571429
rf,rifampicin,snp_pan,test,0.8544537815126051,0.15294117647058825,0.7714285714285715
rf,rifampicin,snp_pan,test,0.8544537815126051,0.2,0.7714285714285715
rf,rifampicin,snp_pan,test,0.8544537815126051,0.2,0.8
rf,rifampicin,snp_pan,test,0.8544537815126051,0.21176470588235294,0.8
rf,rifampicin,snp_pan,test,0.8544537815126051,0.21176470588235294,0.8285714285714286
rf,rifampicin,snp_pan,test,0.8544537815126051,0.23529411764705882,0.8285714285714286
rf,rifampicin,snp_pan,test,0.8544537815126051,0.23529411764705882,0.8571428571428571
rf,rifampicin,snp_pan,test,0.8544537815126051,0.3176470588235294,0.8571428571428571
rf,rifampicin,snp_pan,test,0.8544537815126051,0.3176470588235294,0.8857142857142857
rf,rifampicin,snp_pan,test,0.8544537815126051,0.4,0.8857142857142857
rf,rifampicin,snp_pan,test,0.8544537815126051,0.4,0.9142857142857143
rf,rifampicin,snp_pan,test,0.8544537815126051,0.4588235294117647,0.9142857142857143
rf,rifampicin,snp_pan,test,0.8544537815126051,0.4588235294117647,0.9428571428571428
rf,rifampicin,snp_pan,test,0.8544537815126051,0.49411764705882355,0.9428571428571428
rf,rifampicin,snp_pan,test,0.8544537815126051,0.49411764705882355,0.9714285714285714
rf,rifampicin,snp_pan,test,0.8544537815126051,0.6705882352941176,0.9714285714285714
rf,rifampicin,snp_pan,test,0.8544537815126051,0.6705882352941176,1.0
rf,rifampicin,snp_pan,test,0.8544537815126051,1.0,1.0
