drug,input_type,model,split,accuracy,precision,recall,f1,specificity,auc_roc
ethambutol,card,rf,val,0.19148936170212766,0.16666666666666666,0.9375,0.2830188679245283,0.038461538461538464,0.5721153846153846
ethambutol,card,rf,test,0.18947368421052632,0.17204301075268819,1.0,0.29357798165137616,0.02531645569620253,0.5755537974683544
