drug,input_type,model,split,accuracy,precision,recall,f1,specificity,auc_roc
rifampicin,snp_pan_card,lr,val,0.96875,1.0,0.9090909090909091,0.9523809523809523,1.0,0.9956709956709956
rifampicin,snp_pan_card,lr,test,0.8484848484848485,0.8,0.7272727272727273,0.7619047619047619,0.9090909090909091,0.859504132231405
