model,drug,input_type,split,auc,fpr,tpr
rf,rifampicin,pan_card,val,0.6406926406926406,0.0,0.0
rf,rifampicin,pan_card,val,0.6406926406926406,0.047619047619047616,0.0
rf,rifampicin,pan_card,val,0.6406926406926406,0.047619047619047616,0.09090909090909091
rf,rifampicin,pan_card,val,0.6406926406926406,0.09523809523809523,0.09090909090909091
rf,rifampicin,pan_card,val,0.6406926406926406,0.09523809523809523,0.36363636363636365
rf,rifampicin,pan_card,val,0.6406926406926406,0.14285714285714285,0.36363636363636365
rf,rifampicin,pan_card,val,0.6406926406926406,0.14285714285714285,0.45454545454545453
rf,rifampicin,pan_card,val,0.6406926406926406,0.19047619047619047,0.45454545454545453
rf,rifampicin,pan_card,val,0.6406926406926406,0.19047619047619047,0.5454545454545454
rf,rifampicin,pan_card,val,0.6406926406926406,0.3333333333333333,0.5454545454545454
rf,rifampicin,pan_card,val,0.6406926406926406,0.3333333333333333,0.6363636363636364
rf,rifampicin,pan_card,val,0.6406926406926406,0.6190476190476191,0.6363636363636364
rf,rifampicin,pan_card,val,0.6406926406926406,0.6190476190476191,0.7272727272727273
rf,rifampicin,pan_card,val,0.6406926406926406,0.6666666666666666,0.7272727272727273
rf,rifampicin,pan_card,val,0.6406926406926406,0.6666666666666666,0.9090909090909091
rf,rifampicin,pan_card,val,0.6406926406926406,1.0,0.9090909090909091
rf,rifampicin,pan_card,val,0.6406926406926406,1.0,1.0
rf,rifampicin,pan_card,test,0.6983471074380165,0.0,0.0
rf,rifampicin,pan_card,test,0.6983471074380165,0.0,0.09090909090909091
rf,rifampicin,pan_card,test,0.6983471074380165,0.0,0.36363636363636365
rf,rifampicin,pan_card,test,0.6983471074380165,0.13636363636363635,0.36363636363636365
rf,rifampicin,pan_card,test,0.6983471074380165,0.13636363636363635,0.6363636363636364
rf,rifampicin,pan_card,test,0.6983471074380165,0.45454545454545453,0.6363636363636364
rf,rifampicin,pan_card,test,0.6983471074380165,0.45454545454545453,0.7272727272727273
rf,rifampicin,pan_card,test,0.6983471074380165,0.6818181818181818,0.7272727272727273
rf,rifampicin,pan_card,test,0.6983471074380165,0.6818181818181818,0.8181818181818182
rf,rifampicin,pan_card,test,0.6983471074380165,0.8636363636363636,0.8181818181818182
rf,rifampicin,pan_card,test,0.6983471074380165,0.8636363636363636,0.9090909090909091
rf,rifampicin,pan_card,test,0.6983471074380165,0.9090909090909091,0.9090909090909091
rf,rifampicin,pan_card,test,0.6983471074380165,0.9090909090909091,1.0
rf,rifampicin,pan_card,test,0.6983471074380165,1.0,1.0
