model,drug,input_type,split,auc,fpr,tpr
lr,ethambutol,snp,val,0.9288135593220339,0.0,0.0
lr,ethambutol,snp,val,0.9288135593220339,0.0,0.021739130434782608
lr,ethambutol,snp,val,0.9288135593220339,0.0,0.1956521739130435
lr,ethambutol,snp,val,0.9288135593220339,0.003389830508474576,0.1956521739130435
lr,ethambutol,snp,val,0.9288135593220339,0.003389830508474576,0.21739130434782608
lr,ethambutol,snp,val,0.9288135593220339,0.006779661016949152,0.21739130434782608
lr,ethambutol,snp,val,0.9288135593220339,0.006779661016949152,0.2391304347826087
lr,ethambutol,snp,val,0.9288135593220339,0.013559322033898305,0.2391304347826087
lr,ethambutol,snp,val,0.9288135593220339,0.013559322033898305,0.2608695652173913
lr,ethambutol,snp,val,0.9288135593220339,0.01694915254237288,0.2608695652173913
lr,ethambutol,snp,val,0.9288135593220339,0.01694915254237288,0.2826086956521739
lr,ethambutol,snp,val,0.9288135593220339,0.01694915254237288,0.32608695652173914
lr,ethambutol,snp,val,0.9288135593220339,0.023728813559322035,0.32608695652173914
lr,ethambutol,snp,val,0.9288135593220339,0.023728813559322035,0.41304347826086957
lr,ethambutol,snp,val,0.9288135593220339,0.03728813559322034,0.41304347826086957
lr,ethambutol,snp,val,0.9288135593220339,0.03728813559322034,0.5434782608695652
lr,ethambutol,snp,val,0.9288135593220339,0.04067796610169491,0.5434782608695652
lr,ethambutol,snp,val,0.9288135593220339,0.04067796610169491,0.5652173913043478
lr,ethambutol,snp,val,0.9288135593220339,0.04406779661016949,0.5652173913043478
lr,ethambutol,snp,val,0.9288135593220339,0.04406779661016949,0.5869565217391305
lr,ethambutol,snp,val,0.9288135593220339,0.04745762711864407,0.5869565217391305
lr,ethambutol,snp,val,0.9288135593220339,0.04745762711864407,0.6521739130434783
lr,ethambutol,snp,val,0.9288135593220339,0.04745762711864407,0.717391304347826
lr,ethambutol,snp,val,0.9288135593220339,0.04745762711864407,0.7391304347826086
lr,ethambutol,snp,val,0.9288135593220339,0.05084745762711865,0.7391304347826086
lr,ethambutol,snp,val,0.9288135593220339,0.05084745762711865,0.7608695652173914
lr,ethambutol,snp,val,0.9288135593220339,0.0576271186440678,0.7608695652173914
lr,ethambutol,snp,val,0.9288135593220339,0.0576271186440678,0.782608695652174
lr,ethambutol,snp,val,0.9288135593220339,0.06440677966101695,0.782608695652174
lr,ethambutol,snp,val,0.9288135593220339,0.06440677966101695,0.8043478260869565
lr,ethambutol,snp,val,0.9288135593220339,0.06779661016949153,0.8043478260869565
lr,ethambutol,snp,val,0.9288135593220339,0.06779661016949153,0.8260869565217391
lr,ethambutol,snp,val,0.9288135593220339,0.08813559322033898,0.8260869565217391
lr,ethambutol,snp,val,0.9288135593220339,0.08813559322033898,0.8913043478260869
lr,ethambutol,snp,val,0.9288135593220339,0.09152542372881356,0.8913043478260869
lr,ethambutol,snp,val,0.9288135593220339,0.09152542372881356,0.9130434782608695
lr,ethambutol,snp,val,0.9288135593220339,0.15254237288135594,0.9130434782608695
lr,ethambutol,snp,val,0.9288135593220339,0.15254237288135594,0.9347826086956522
lr,ethambutol,snp,val,0.9288135593220339,0.21016949152542372,0.9347826086956522
lr,ethambutol,snp,val,0.9288135593220339,0.21694915254237288,0.9347826086956522
lr,ethambutol,snp,val,0.9288135593220339,0.23728813559322035,0.9347826086956522
lr,ethambutol,snp,val,0.9288135593220339,0.24745762711864408,0.9347826086956522
lr,ethambutol,snp,val,0.9288135593220339,0.2542372881355932,0.9347826086956522
lr,ethambutol,snp,val,0.9288135593220339,0.26101694915254237,0.9347826086956522
lr,ethambutol,snp,val,0.9288135593220339,0.34576271186440677,0.9347826086956522
lr,ethambutol,snp,val,0.9288135593220339,0.34576271186440677,0.9565217391304348
