drug,input_type,model,split,accuracy,precision,recall,f1,specificity,auc_roc
isoniazid,snp_card,rf,val,0.8407079646017699,0.8571428571428571,0.631578947368421,0.7272727272727273,0.9466666666666667,0.9049122807017543
isoniazid,snp_card,rf,test,0.831858407079646,0.8275862068965517,0.631578947368421,0.7164179104477612,0.9333333333333333,0.8435087719298245
