drug,input_type,model,split,accuracy,precision,recall,f1,specificity,auc_roc
rifampicin,pan_card,rf,val,0.6875,0.5714285714285714,0.36363636363636365,0.4444444444444444,0.8571428571428571,0.6406926406926406
rifampicin,pan_card,rf,test,0.7575757575757576,0.8,0.36363636363636365,0.5,0.9545454545454546,0.6983471074380165
