drug,input_type,model,split,accuracy,precision,recall,f1,specificity,auc_roc
ethambutol,pan,lr,val,0.6699029126213593,0.2564102564102564,0.6666666666666666,0.37037037037037035,0.6704545454545454,0.7106060606060606
ethambutol,pan,lr,test,0.8058252427184466,0.36363636363636365,0.5714285714285714,0.4444444444444444,0.8426966292134831,0.7584269662921348
