model,drug,input_type,split,auc,fpr,tpr
rf,rifampicin,pan,test,0.7426910299003322,0.5348837209302325,0.8
rf,rifampicin,pan,test,0.7426910299003322,0.5348837209302325,0.8285714285714286
rf,rifampicin,pan,test,0.7426910299003322,0.5465116279069767,0.8857142857142857
rf,rifampicin,pan,test,0.7426910299003322,0.5813953488372093,0.8857142857142857
rf,rifampicin,pan,test,0.7426910299003322,0.6162790697674418,0.8857142857142857
rf,rifampicin,pan,test,0.7426910299003322,0.686046511627907,0.9142857142857143
rf,rifampicin,pan,test,0.7426910299003322,0.7093023255813954,0.9142857142857143
rf,rifampicin,pan,test,0.7426910299003322,0.7209302325581395,0.9428571428571428
rf,rifampicin,pan,test,0.7426910299003322,0.7558139534883721,0.9428571428571428
rf,rifampicin,pan,test,0.7426910299003322,0.8023255813953488,0.9428571428571428
rf,rifampicin,pan,test,0.7426910299003322,0.813953488372093,0.9428571428571428
rf,rifampicin,pan,test,0.7426910299003322,0.872093023255814,0.9428571428571428
rf,rifampicin,pan,test,0.7426910299003322,0.872093023255814,0.9714285714285714
rf,rifampicin,pan,test,0.7426910299003322,0.9186046511627907,0.9714285714285714
rf,rifampicin,pan,test,0.7426910299003322,0.9418604651162791,0.9714285714285714
rf,rifampicin,pan,test,0.7426910299003322,0.9767441860465116,0.9714285714285714
rf,rifampicin,pan,test,0.7426910299003322,0.9883720930232558,1.0
rf,rifampicin,pan,test,0.7426910299003322,1.0,1.0
