model,drug,input_type,split,auc,fpr,tpr
lr,isoniazid,snp_pan,val,0.9635322483423749,0.0,0.0
lr,isoniazid,snp_pan,val,0.9635322483423749,0.0,0.023809523809523808
lr,isoniazid,snp_pan,val,0.9635322483423749,0.0,0.8809523809523809
lr,isoniazid,snp_pan,val,0.9635322483423749,0.012658227848101266,0.8809523809523809
lr,isoniazid,snp_pan,val,0.9635322483423749,0.012658227848101266,0.9047619047619048
lr,isoniazid,snp_pan,val,0.9635322483423749,0.13924050632911392,0.9047619047619048
lr,isoniazid,snp_pan,val,0.9635322483423749,0.13924050632911392,0.9285714285714286
lr,isoniazid,snp_pan,val,0.9635322483423749,0.189873417721519,0.9285714285714286
lr,isoniazid,snp_pan,val,0.9635322483423749,0.189873417721519,0.9523809523809523
lr,isoniazid,snp_pan,val,0.9635322483423749,0.24050632911392406,0.9523809523809523
lr,isoniazid,snp_pan,val,0.9635322483423749,0.24050632911392406,0.9761904761904762
lr,isoniazid,snp_pan,val,0.9635322483423749,0.9493670886075949,0.9761904761904762
lr,isoniazid,snp_pan,val,0.9635322483423749,0.9493670886075949,1.0
lr,isoniazid,snp_pan,val,0.9635322483423749,1.0,1.0
lr,isoniazid,snp_pan,test,0.8990355635925256,0.0,0.0
lr,isoniazid,snp_pan,test,0.8990355635925256,0.0,0.023809523809523808
lr,isoniazid,snp_pan,test,0.8990355635925256,0.0,0.6904761904761905
lr,isoniazid,snp_pan,test,0.8990355635925256,0.012658227848101266,0.6904761904761905
lr,isoniazid,snp_pan,test,0.8990355635925256,0.012658227848101266,0.7380952380952381
lr,isoniazid,snp_pan,test,0.8990355635925256,0.02531645569620253,0.7380952380952381
lr,isoniazid,snp_pan,test,0.8990355635925256,0.02531645569620253,0.7857142857142857
lr,isoniazid,snp_pan,test,0.8990355635925256,0.0379746835443038,0.7857142857142857
lr,isoniazid,snp_pan,test,0.8990355635925256,0.0379746835443038,0.8095238095238095
lr,isoniazid,snp_pan,test,0.8990355635925256,0.24050632911392406,0.8095238095238095
lr,isoniazid,snp_pan,test,0.8990355635925256,0.24050632911392406,0.8333333333333334
lr,isoniazid,snp_pan,test,0.8990355635925256,0.2911392405063291,0.8333333333333334
lr,isoniazid,snp_pan,test,0.8990355635925256,0.2911392405063291,0.8809523809523809
lr,isoniazid,snp_pan,test,0.8990355635925256,0.35443037974683544,0.8809523809523809
lr,isoniazid,snp_pan,test,0.8990355635925256,0.35443037974683544,0.9047619047619048
lr,isoniazid,snp_pan,test,0.8990355635925256,0.6962025316455697,0.9047619047619048
lr,isoniazid,snp_pan,test,0.8990355635925256,0.6962025316455697,0.9285714285714286
lr,isoniazid,snp_pan,test,0.8990355635925256,0.7088607594936709,0.9285714285714286
lr,isoniazid,snp_pan,test,0.8990355635925256,0.7088607594936709,0.9761904761904762
lr,isoniazid,snp_pan,test,0.8990355635925256,0.8354430379746836,0.9761904761904762
lr,isoniazid,snp_pan,test,0.8990355635925256,0.8354430379746836,1.0
lr,isoniazid,snp_pan,test,0.8990355635925256,1.0,1.0
