model,drug,input_type,split,auc,fpr,tpr
rf,ethambutol,snp,val,0.8610169491525422,0.0,0.0
rf,ethambutol,snp,val,0.8610169491525422,0.0,0.021739130434782608
rf,ethambutol,snp,val,0.8610169491525422,0.003389830508474576,0.021739130434782608
rf,ethambutol,snp,val,0.8610169491525422,0.003389830508474576,0.043478260869565216
rf,ethambutol,snp,val,0.8610169491525422,0.006779661016949152,0.043478260869565216
rf,ethambutol,snp,val,0.8610169491525422,0.006779661016949152,0.15217391304347827
rf,ethambutol,snp,val,0.8610169491525422,0.010169491525423728,0.15217391304347827
rf,ethambutol,snp,val,0.8610169491525422,0.010169491525423728,0.21739130434782608
rf,ethambutol,snp,val,0.8610169491525422,0.01694915254237288,0.21739130434782608
rf,ethambutol,snp,val,0.8610169491525422,0.01694915254237288,0.2391304347826087
rf,ethambutol,snp,val,0.8610169491525422,0.020338983050847456,0.2391304347826087
rf,ethambutol,snp,val,0.8610169491525422,0.020338983050847456,0.34782608695652173
rf,ethambutol,snp,val,0.8610169491525422,0.023728813559322035,0.34782608695652173
rf,ethambutol,snp,val,0.8610169491525422,0.023728813559322035,0.391304347826087
rf,ethambutol,snp,val,0.8610169491525422,0.03389830508474576,0.391304347826087
rf,ethambutol,snp,val,0.8610169491525422,0.03389830508474576,0.41304347826086957
rf,ethambutol,snp,val,0.8610169491525422,0.04067796610169491,0.41304347826086957
rf,ethambutol,snp,val,0.8610169491525422,0.04067796610169491,0.45652173913043476
rf,ethambutol,snp,val,0.8610169491525422,0.05423728813559322,0.45652173913043476
rf,ethambutol,snp,val,0.8610169491525422,0.05423728813559322,0.4782608695652174
rf,ethambutol,snp,val,0.8610169491525422,0.0576271186440678,0.4782608695652174
rf,ethambutol,snp,val,0.8610169491525422,0.0576271186440678,0.5
rf,ethambutol,snp,val,0.8610169491525422,0.06779661016949153,0.5
rf,ethambutol,snp,val,0.8610169491525422,0.06779661016949153,0.5217391304347826
rf,ethambutol,snp,val,0.8610169491525422,0.06779661016949153,0.5869565217391305
rf,ethambutol,snp,val,0.8610169491525422,0.08813559322033898,0.5869565217391305
rf,ethambutol,snp,val,0.8610169491525422,0.08813559322033898,0.6086956521739131
rf,ethambutol,snp,val,0.8610169491525422,0.09491525423728814,0.6086956521739131
rf,ethambutol,snp,val,0.8610169491525422,0.09491525423728814,0.6304347826086957
rf,ethambutol,snp,val,0.8610169491525422,0.09830508474576272,0.6304347826086957
rf,ethambutol,snp,val,0.8610169491525422,0.09830508474576272,0.6521739130434783
rf,ethambutol,snp,val,0.8610169491525422,0.1016949152542373,0.6521739130434783
rf,ethambutol,snp,val,0.8610169491525422,0.1016949152542373,0.6739130434782609
rf,ethambutol,snp,val,0.8610169491525422,0.10508474576271186,0.6739130434782609
rf,ethambutol,snp,val,0.8610169491525422,0.10508474576271186,0.717391304347826
rf,ethambutol,snp,val,0.8610169491525422,0.13220338983050847,0.717391304347826
