model,drug,input_type,split,auc,fpr,tpr
lr,isoniazid,pan,val,0.6823667942302032,0.0,0.0
lr,isoniazid,pan,val,0.6823667942302032,0.012658227848101266,0.0
lr,isoniazid,pan,val,0.6823667942302032,0.02531645569620253,0.0
lr,isoniazid,pan,val,0.6823667942302032,0.02531645569620253,0.09302325581395349
lr,isoniazid,pan,val,0.6823667942302032,0.0379746835443038,0.09302325581395349
lr,isoniazid,pan,val,0.6823667942302032,0.0379746835443038,0.2558139534883721
lr,isoniazid,pan,val,0.6823667942302032,0.05063291139240506,0.2558139534883721
lr,isoniazid,pan,val,0.6823667942302032,0.05063291139240506,0.32558139534883723
lr,isoniazid,pan,val,0.6823667942302032,0.06329113924050633,0.32558139534883723
lr,isoniazid,pan,val,0.6823667942302032,0.06329113924050633,0.3488372093023256
lr,isoniazid,pan,val,0.6823667942302032,0.13924050632911392,0.3488372093023256
lr,isoniazid,pan,val,0.6823667942302032,0.13924050632911392,0.4883720930232558
lr,isoniazid,pan,val,0.6823667942302032,0.26582278481012656,0.4883720930232558
lr,isoniazid,pan,val,0.6823667942302032,0.26582278481012656,0.5348837209302325
lr,isoniazid,pan,val,0.6823667942302032,0.3291139240506329,0.5348837209302325
lr,isoniazid,pan,val,0.6823667942302032,0.3291139240506329,0.5581395348837209
lr,isoniazid,pan,val,0.6823667942302032,0.35443037974683544,0.5581395348837209
lr,isoniazid,pan,val,0.6823667942302032,0.35443037974683544,0.5813953488372093
lr,isoniazid,pan,val,0.6823667942302032,0.3670886075949367,0.5813953488372093
lr,isoniazid,pan,val,0.6823667942302032,0.3670886075949367,0.6046511627906976
lr,isoniazid,pan,val,0.6823667942302032,0.4050632911392405,0.6046511627906976
lr,isoniazid,pan,val,0.6823667942302032,0.4050632911392405,0.627906976744186
lr,isoniazid,pan,val,0.6823667942302032,0.43037974683544306,0.627906976744186
lr,isoniazid,pan,val,0.6823667942302032,0.43037974683544306,0.6511627906976745
lr,isoniazid,pan,val,0.6823667942302032,0.4810126582278481,0.6511627906976745
lr,isoniazid,pan,val,0.6823667942302032,0.4810126582278481,0.6744186046511628
lr,isoniazid,pan,val,0.6823667942302032,0.4936708860759494,0.6744186046511628
lr,isoniazid,pan,val,0.6823667942302032,0.4936708860759494,0.7209302325581395
lr,isoniazid,pan,val,0.6823667942302032,0.5189873417721519,0.7209302325581395
lr,isoniazid,pan,val,0.6823667942302032,0.5189873417721519,0.7441860465116279
lr,isoniazid,pan,val,0.6823667942302032,0.5822784810126582,0.7441860465116279
