drug,input_type,model,split,accuracy,precision,recall,f1,specificity,auc_roc
streptomycin,snp_pan,rf,val,0.8857142857142857,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.9166666666666666,0.8825757575757576
streptomycin,snp_pan,rf,test,0.75,0.7142857142857143,0.4166666666666667,0.5263157894736842,0.9166666666666666,0.7777777777777778
