model,drug,input_type,split,auc,fpr,tpr
rf,ethambutol,snp_card,val,0.9026442307692308,0.0,0.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.0,0.0625
rf,ethambutol,snp_card,val,0.9026442307692308,0.0,0.25
rf,ethambutol,snp_card,val,0.9026442307692308,0.02564102564102564,0.25
rf,ethambutol,snp_card,val,0.9026442307692308,0.02564102564102564,0.375
rf,ethambutol,snp_card,val,0.9026442307692308,0.0641025641025641,0.375
rf,ethambutol,snp_card,val,0.9026442307692308,0.0641025641025641,0.5
rf,ethambutol,snp_card,val,0.9026442307692308,0.08974358974358974,0.5
rf,ethambutol,snp_card,val,0.9026442307692308,0.10256410256410256,0.5625
rf,ethambutol,snp_card,val,0.9026442307692308,0.10256410256410256,0.6875
rf,ethambutol,snp_card,val,0.9026442307692308,0.1282051282051282,0.6875
rf,ethambutol,snp_card,val,0.9026442307692308,0.14102564102564102,0.75
rf,ethambutol,snp_card,val,0.9026442307692308,0.1794871794871795,0.75
rf,ethambutol,snp_card,val,0.9026442307692308,0.1794871794871795,0.8125
rf,ethambutol,snp_card,val,0.9026442307692308,0.21794871794871795,0.8125
rf,ethambutol,snp_card,val,0.9026442307692308,0.23076923076923078,0.875
rf,ethambutol,snp_card,val,0.9026442307692308,0.2564102564102564,0.9375
rf,ethambutol,snp_card,val,0.9026442307692308,0.2948717948717949,0.9375
rf,ethambutol,snp_card,val,0.9026442307692308,0.2948717948717949,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.4230769230769231,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.44871794871794873,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.48717948717948717,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.5641025641025641,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.5897435897435898,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.6282051282051282,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.6538461538461539,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.6923076923076923,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.717948717948718,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.7564102564102564,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.8076923076923077,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,0.8461538461538461,1.0
rf,ethambutol,snp_card,val,0.9026442307692308,1.0,1.0
rf,ethambutol,snp_card,test,0.8022151898734177,0.0,0.0
rf,ethambutol,snp_card,test,0.8022151898734177,0.0,0.125
rf,ethambutol,snp_card,test,0.8022151898734177,0.0379746835443038,0.125
rf,ethambutol,snp_card,test,0.8022151898734177,0.0379746835443038,0.1875
rf,ethambutol,snp_card,test,0.8022151898734177,0.06329113924050633,0.1875
rf,ethambutol,snp_card,test,0.8022151898734177,0.0759493670886076,0.1875
rf,ethambutol,snp_card,test,0.8022151898734177,0.12658227848101267,0.1875
rf,ethambutol,snp_card,test,0.8022151898734177,0.12658227848101267,0.25
rf,ethambutol,snp_card,test,0.8022151898734177,0.13924050632911392,0.25
rf,ethambutol,snp_card,test,0.8022151898734177,0.1518987341772152,0.3125
rf,ethambutol,snp_card,test,0.8022151898734177,0.16455696202531644,0.3125
rf,ethambutol,snp_card,test,0.8022151898734177,0.17721518987341772,0.375
rf,ethambutol,snp_card,test,0.8022151898734177,0.17721518987341772,0.4375
rf,ethambutol,snp_card,test,0.8022151898734177,0.20253164556962025,0.5625
rf,ethambutol,snp_card,test,0.8022151898734177,0.22784810126582278,0.5625
