model,drug,input_type,split,auc,fpr,tpr
lr,streptomycin,snp,val,0.9076817870982449,0.5327102803738317,0.926829268292683
lr,streptomycin,snp,val,0.9076817870982449,0.5514018691588785,0.926829268292683
lr,streptomycin,snp,val,0.9076817870982449,0.5607476635514018,0.9512195121951219
lr,streptomycin,snp,val,0.9076817870982449,0.5700934579439252,0.9512195121951219
lr,streptomycin,snp,val,0.9076817870982449,0.7663551401869159,1.0
lr,streptomycin,snp,val,0.9076817870982449,0.7757009345794392,1.0
lr,streptomycin,snp,val,0.9076817870982449,0.9626168224299065,1.0
lr,streptomycin,snp,val,0.9076817870982449,0.9906542056074766,1.0
lr,streptomycin,snp,val,0.9076817870982449,1.0,1.0
lr,streptomycin,snp,test,0.9559412550066755,0.0,0.0
lr,streptomycin,snp,test,0.9559412550066755,0.0,0.023809523809523808
lr,streptomycin,snp,test,0.9559412550066755,0.0,0.09523809523809523
lr,streptomycin,snp,test,0.9559412550066755,0.0,0.14285714285714285
lr,streptomycin,snp,test,0.9559412550066755,0.0,0.19047619047619047
lr,streptomycin,snp,test,0.9559412550066755,0.0,0.3333333333333333
lr,streptomycin,snp,test,0.9559412550066755,0.0,0.35714285714285715
lr,streptomycin,snp,test,0.9559412550066755,0.0,0.40476190476190477
lr,streptomycin,snp,test,0.9559412550066755,0.0,0.6666666666666666
lr,streptomycin,snp,test,0.9559412550066755,0.009345794392523364,0.6666666666666666
lr,streptomycin,snp,test,0.9559412550066755,0.028037383177570093,0.6904761904761905
lr,streptomycin,snp,test,0.9559412550066755,0.04672897196261682,0.6904761904761905
lr,streptomycin,snp,test,0.9559412550066755,0.04672897196261682,0.7142857142857143
lr,streptomycin,snp,test,0.9559412550066755,0.06542056074766354,0.7142857142857143
lr,streptomycin,snp,test,0.9559412550066755,0.06542056074766354,0.7380952380952381
lr,streptomycin,snp,test,0.9559412550066755,0.09345794392523364,0.8095238095238095
lr,streptomycin,snp,test,0.9559412550066755,0.09345794392523364,0.8333333333333334
lr,streptomycin,snp,test,0.9559412550066755,0.09345794392523364,0.8809523809523809
lr,streptomycin,snp,test,0.9559412550066755,0.09345794392523364,0.9285714285714286
lr,streptomycin,snp,test,0.9559412550066755,0.102803738317757,0.9285714285714286
lr,streptomycin,snp,test,0.9559412550066755,0.12149532710280374,0.9285714285714286
lr,streptomycin,snp,test,0.9559412550066755,0.1308411214953271,0.9523809523809523
lr,streptomycin,snp,test,0.9559412550066755,0.1588785046728972,0.9523809523809523
lr,streptomycin,snp,test,0.9559412550066755,0.17757009345794392,0.9523809523809523
lr,streptomycin,snp,test,0.9559412550066755,0.17757009345794392,0.9761904761904762
lr,streptomycin,snp,test,0.9559412550066755,0.21495327102803738,0.9761904761904762
lr,streptomycin,snp,test,0.9559412550066755,0.24299065420560748,0.9761904761904762
lr,streptomycin,snp,test,0.9559412550066755,0.2523364485981308,0.9761904761904762
lr,streptomycin,snp,test,0.9559412550066755,0.308411214953271,0.9761904761904762
lr,streptomycin,snp,test,0.9559412550066755,0.3177570093457944,0.9761904761904762
lr,streptomycin,snp,test,0.9559412550066755,0.3364485981308411,0.9761904761904762
lr,streptomycin,snp,test,0.9559412550066755,0.34579439252336447,0.9761904761904762
lr,streptomycin,snp,test,0.9559412550066755,0.5700934579439252,0.9761904761904762
lr,streptomycin,snp,test,0.9559412550066755,0.8504672897196262,1.0
lr,streptomycin,snp,test,0.9559412550066755,0.8598130841121495,1.0
lr,streptomycin,snp,test,0.9559412550066755,0.9439252336448598,1.0
lr,streptomycin,snp,test,0.9559412550066755,0.9626168224299065,1.0
lr,streptomycin,snp,test,0.9559412550066755,1.0,1.0
