model,drug,input_type,split,auc,fpr,tpr
rf,isoniazid,snp_pan,val,0.8080168776371308,0.0,0.0
rf,isoniazid,snp_pan,val,0.8080168776371308,0.0,0.023809523809523808
rf,isoniazid,snp_pan,val,0.8080168776371308,0.0,0.14285714285714285
rf,isoniazid,snp_pan,val,0.8080168776371308,0.02531645569620253,0.14285714285714285
rf,isoniazid,snp_pan,val,0.8080168776371308,0.02531645569620253,0.3333333333333333
rf,isoniazid,snp_pan,val,0.8080168776371308,0.05063291139240506,0.3333333333333333
rf,isoniazid,snp_pan,val,0.8080168776371308,0.05063291139240506,0.35714285714285715
rf,isoniazid,snp_pan,val,0.8080168776371308,0.08860759493670886,0.35714285714285715
rf,isoniazid,snp_pan,val,0.8080168776371308,0.08860759493670886,0.40476190476190477
rf,isoniazid,snp_pan,val,0.8080168776371308,0.10126582278481013,0.40476190476190477
rf,isoniazid,snp_pan,val,0.8080168776371308,0.10126582278481013,0.47619047619047616
rf,isoniazid,snp_pan,val,0.8080168776371308,0.1518987341772152,0.47619047619047616
rf,isoniazid,snp_pan,val,0.8080168776371308,0.1518987341772152,0.5714285714285714
rf,isoniazid,snp_pan,val,0.8080168776371308,0.17721518987341772,0.5714285714285714
rf,isoniazid,snp_pan,val,0.8080168776371308,0.17721518987341772,0.5952380952380952
rf,isoniazid,snp_pan,val,0.8080168776371308,0.20253164556962025,0.5952380952380952
rf,isoniazid,snp_pan,val,0.8080168776371308,0.20253164556962025,0.6190476190476191
rf,isoniazid,snp_pan,val,0.8080168776371308,0.22784810126582278,0.6190476190476191
rf,isoniazid,snp_pan,val,0.8080168776371308,0.22784810126582278,0.6666666666666666
rf,isoniazid,snp_pan,val,0.8080168776371308,0.24050632911392406,0.6666666666666666
rf,isoniazid,snp_pan,val,0.8080168776371308,0.24050632911392406,0.6904761904761905
rf,isoniazid,snp_pan,val,0.8080168776371308,0.25316455696202533,0.6904761904761905
rf,isoniazid,snp_pan,val,0.8080168776371308,0.25316455696202533,0.7142857142857143
rf,isoniazid,snp_pan,val,0.8080168776371308,0.2911392405063291,0.7142857142857143
rf,isoniazid,snp_pan,val,0.8080168776371308,0.2911392405063291,0.7857142857142857
rf,isoniazid,snp_pan,val,0.8080168776371308,0.3291139240506329,0.7857142857142857
rf,isoniazid,snp_pan,val,0.8080168776371308,0.3291139240506329,0.8095238095238095
rf,isoniazid,snp_pan,val,0.8080168776371308,0.4050632911392405,0.8095238095238095
rf,isoniazid,snp_pan,val,0.8080168776371308,0.4050632911392405,0.8333333333333334
rf,isoniazid,snp_pan,val,0.8080168776371308,0.46835443037974683,0.8333333333333334
rf,isoniazid,snp_pan,val,0.8080168776371308,0.46835443037974683,0.8809523809523809
rf,isoniazid,snp_pan,val,0.8080168776371308,0.4810126582278481,0.8809523809523809
rf,isoniazid,snp_pan,val,0.8080168776371308,0.4810126582278481,0.9285714285714286
rf,isoniazid,snp_pan,val,0.8080168776371308,0.5822784810126582,0.9285714285714286
rf,isoniazid,snp_pan,val,0.8080168776371308,0.5822784810126582,0.9523809523809523
rf,isoniazid,snp_pan,val,0.8080168776371308,0.6075949367088608,0.9523809523809523
rf,isoniazid,snp_pan,val,0.8080168776371308,0.6075949367088608,0.9761904761904762
rf,isoniazid,snp_pan,val,0.8080168776371308,0.6962025316455697,0.9761904761904762
rf,isoniazid,snp_pan,val,0.8080168776371308,0.6962025316455697,1.0
rf,isoniazid,snp_pan,val,0.8080168776371308,1.0,1.0
rf,isoniazid,snp_pan,test,0.8387582881253767,0.0,0.0
rf,isoniazid,snp_pan,test,0.8387582881253767,0.0,0.023809523809523808
rf,isoniazid,snp_pan,test,0.8387582881253767,0.0,0.19047619047619047
rf,isoniazid,snp_pan,test,0.8387582881253767,0.012658227848101266,0.19047619047619047
rf,isoniazid,snp_pan,test,0.8387582881253767,0.012658227848101266,0.21428571428571427
rf,isoniazid,snp_pan,test,0.8387582881253767,0.02531645569620253,0.21428571428571427
rf,isoniazid,snp_pan,test,0.8387582881253767,0.02531645569620253,0.2619047619047619
rf,isoniazid,snp_pan,test,0.8387582881253767,0.0379746835443038,0.2619047619047619
rf,isoniazid,snp_pan,test,0.8387582881253767,0.0379746835443038,0.47619047619047616
